Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8,modularity_class
1206557894126264320,"RT @zimlive: EXCLUSIVE: Shingi Kaondera sues Mary Chiwenga for US$700k over ‘fraudulent divorce’

⛔️ Ex-footballer says she used forged pap…",<[2019-12-16T12:53:20.343Z]>,Tweet,,,,,,,Mon Dec 16 13:53:13 CET 2019,en,false,,,,,,,,,,,,324
@likeyoucare__,@likeyoucare__,<[2019-12-16T12:53:20.343Z]>,User,,,,,,,Wed Apr 28 19:53:16 CEST 2010,,,,Free Churro,,http://pbs.twimg.com/profile_images/1078624111612624897/ef1ENZtB_bigger.jpg,631,1603,Tobías Funke 🎭,,,,,324
1206557894889627648,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:53:20.396Z]>,Tweet,,,,,,,Mon Dec 16 13:53:13 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@rudd41jordan,@rudd41jordan,<[2019-12-16T12:53:20.396Z]>,User,,,,,,,Sun Dec 18 20:11:43 CET 2016,,,,I tell jokes,,http://pbs.twimg.com/profile_images/1197229419661844481/wlwfVjoh_bigger.jpg,893,542,Jay Rudd,"Hamilton Square, NJ ",,,,2
1206557911612350465,"Kenyan man demands 30 bags of rice, 6 cows, $145 to grant wife’s divorce request. https://t.co/KfFkVlSwIc",<[2019-12-16T12:53:24.516Z]>,Tweet,,,,,,,Mon Dec 16 13:53:17 CET 2019,en,false,,,,,,,,,,,,344
@gloaitaleabiamo,@gloaitaleabiamo,<[2019-12-16T12:53:24.516Z]>,User,,,,,,,Sat May 27 15:48:10 CEST 2017,,,,"🤗Welcome to AitaleabiamoGlobal Kiddies News Contents are Age Appropriate, Informative, Entertaining and Educative ☺️.",,http://pbs.twimg.com/profile_images/868464761452756992/q3iLaFWe_bigger.jpg,14,16,AitaleabiamoGlobal,🌍 Global,,,,344
https://www.aitaleabiamoglobalkiddiesnews.com/2019/12/kenyan-man-demands-30-bags-of-rice-6.html?spref=fb,https://www.aitaleabiamoglobalkiddiesnews.com/2019/12/kenyan-man-demands-30-bags-of-rice-6.html?spref=fb,<[2019-12-16T12:53:24.516Z]>,Link,,,,,,,,,,,,,,,,,,,,,344
1206557918549684225,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:53:26.147Z]>,Tweet,,,,,,,Mon Dec 16 13:53:19 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@marie02434580,@marie02434580,<[2019-12-16T12:53:26.147Z]>,User,,,,,,,Sun Aug 06 14:34:28 CEST 2017,,,,,,http://pbs.twimg.com/profile_images/1204805088109314049/o5gixIln_bigger.jpg,915,293,On The Show -Danai (fan account),,,,,2
1206557950837448705,Meera Confirms That She Will Be Filing For Divorce From Husband Naveed Pervaiz https://t.co/xg0OLP3WCY,<[2019-12-16T12:53:33.869Z]>,Tweet,,,,,,,Mon Dec 16 13:53:26 CET 2019,en,false,,,,,,,,,,,,345
@sindhyaseth,@sindhyaseth,<[2019-12-16T12:53:33.869Z]>,User,,,,,,,Wed Aug 30 08:58:55 CEST 2017,,,,There are lot of cultures and religions. I like the beauty from all those things. But I am not one of them who believes the God what man made.,,http://pbs.twimg.com/profile_images/915165371262394369/GhsZp4IO_bigger.jpg,108,19,Sindhya Seth,"Rohtak, India",,,,345
1206557955279200257,"@AmyiCzyk Damn, I had no idea you were married, Amy. I've been through a divorce myself and I wouldn't wish it on my worst enemy, much less one of my favorite people on Twitter. I sincerely hope you 2 can reconcile and be reunited for good.",<[2019-12-16T12:53:34.852Z]>,Tweet,,,,,,,Mon Dec 16 13:53:27 CET 2019,en,false,,,,,,,,,,,,346
@superbaggles1,@superbaggles1,<[2019-12-16T12:53:34.852Z]>,User,,,,,,,Wed May 26 20:26:39 CEST 2010,,,,Niles Paul once told me I barbecue chicken like a black man.,,http://pbs.twimg.com/profile_images/1190229569506304001/1-sy_S5C_bigger.jpg,568,306,Josh,,,,,346
@amyiczyk,@amyiczyk,<[2019-12-16T12:53:34.852Z]>,User,,,,,,,,,,,,,,,,,,,,,346
1206557976171044864,"RT @PedzisaiRuhanya: Before divorce or separation with Gen VP Chiwenga, there was no case against Marry. These corrupt cases were committed…",<[2019-12-16T12:53:39.892Z]>,Tweet,,,,,,,Mon Dec 16 13:53:32 CET 2019,en,false,,,,,,,,,,,,168
@ndebvucha,@ndebvucha,<[2019-12-16T12:53:39.892Z]>,User,,,,,,,Sat Feb 05 08:35:25 CET 2011,,,,"#ManUtdZim brand ambassador |+263279  #MANCHESTERUNITED| worker at Mbada logistics (zvipande)| ♏| IG & SC: @ndebvucha| #halaMadrid |Serial Retweeter",,http://pbs.twimg.com/profile_images/967430319770128384/lymGs9Tg_bigger.jpg,312,2486,Olsen Twin,"Carrington Lane,Manchester",,,,168
1206557998816075776,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:53:45.210Z]>,Tweet,,,,,,,Mon Dec 16 13:53:38 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@salim_l87,@salim_l87,<[2019-12-16T12:53:45.210Z]>,User,,,,,,,Tue Oct 22 23:29:00 CEST 2013,,,,"I watch way too many films, Muslim - Alhumdulillah, Arsenal fan - Victoria Concordia Crescit",,http://pbs.twimg.com/profile_images/1159195354115522566/hpCzX5dW_bigger.jpg,959,419,Salim,,,,,2
1206558040616517632,"RT @VVOMkhize: Case 1. Child conceived in Full wedlock where Ilobolo has been paid, izibizo done and the traditional ceremony of welcoming…",<[2019-12-16T12:53:55.269Z]>,Tweet,,,,,,,Mon Dec 16 13:53:48 CET 2019,en,false,,,,,,,,,,,,347
@kaymoabelo,@kaymoabelo,"<[2019-12-16T12:53:55.269Z, 2019-12-16T12:54:09.558Z]>",User,,,,,,,Fri Jul 02 09:10:43 CEST 2010,,,,,,http://pbs.twimg.com/profile_images/1094652381101518849/oaDHi1gd_bigger.jpg,140,140,Kay moabelo,"South Africa, Gauteng",,,,347
1206558091409539082,"Stop the frustration of your unwanted property.
Avoiding foreclosure/eviction/homeless? Facing a divorce? Moving? Basically, if you have a property and need to sell it… we’d like to make you cash offer.1-416-409-7300 https://t.co/8JIL3wPLjF https://t.co/SIbuJoZbBO",<[2019-12-16T12:54:07.474Z]>,Tweet,,,,,,,Mon Dec 16 13:54:00 CET 2019,en,false,,,,,,,,,,,,348
@flipp4profit,@flipp4profit,<[2019-12-16T12:54:07.474Z]>,User,,,,,,,Sat Jan 03 22:26:12 CET 2009,,,,Canadian Real Estate investors Seminar Flipping Houses for profit /Cash Buyer/ Trainer/ Speaker/Hard Money Lender http://www.Flipping4Profit.ca 1-416-409-7300,,http://pbs.twimg.com/profile_images/915278630804213760/bpBrpYWZ_bigger.jpg,12372,10657,Flipping4Profit.ca,Toronto-Ontario Canada,,,,348
http://www.preigCanada.com/we-buy-houses,http://www.preigCanada.com/we-buy-houses,<[2019-12-16T12:54:07.474Z]>,Link,,,,,,,,,,,,,,,,,,,,,348
http://pbs.twimg.com/media/EL6OMDnXUAcdMYc.jpg,http://pbs.twimg.com/media/EL6OMDnXUAcdMYc.jpg,<[2019-12-16T12:54:07.474Z]>,Media,,,,,,,,,,,,,,,,,,,,,348
1206558100519636992,"RT @VVOMkhize: However, if the mothers marries another man because of divorce, the child can NEVER take the step fathers surname. However,…",<[2019-12-16T12:54:09.558Z]>,Tweet,,,,,,,Mon Dec 16 13:54:02 CET 2019,en,false,,,,,,,,,,,,347
1206558123751858177,RT @Tamaraosa: She’s not ridiculous 😩 I couldn’t have a relationship with someone who voted for that man and what he stands for 🤮 https://t…,<[2019-12-16T12:54:15.057Z]>,Tweet,,,,,,,Mon Dec 16 13:54:08 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@pxtee_,@pxtee_,<[2019-12-16T12:54:15.057Z]>,User,,,,,,,Thu Sep 12 22:36:25 CEST 2013,,,,🇨🇲 Live & Maintain,,http://pbs.twimg.com/profile_images/1198645651308994563/R9ENg5n1_bigger.jpg,308,523,pfiddy,LDN-MCR,,,,2
1206558129040830464,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:54:16.251Z]>,Tweet,,,,,,,Mon Dec 16 13:54:09 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@amesrosena,@amesrosena,<[2019-12-16T12:54:16.251Z]>,User,,,,,,,Thu Apr 16 20:25:30 CEST 2015,,,,Amy. 23. Student. London.,,http://pbs.twimg.com/profile_images/899586583803908099/5BNauwpl_bigger.jpg,338,76,Amy.,,,,,2
1206558139576967168,"@BFinn86 I'm still on hold - my comment was that if Matt-Julio-Grady want Quinn, keep Quinn - but AB needs to tell DQ that needs to pick a new OC and a new GM - especially GM - the DQ/TD marriage needs a divorce - and I'd prefer DQ stay over TD",<[2019-12-16T12:54:18.875Z]>,Tweet,,,,,,,Mon Dec 16 13:54:11 CET 2019,en,false,,,,,,,,,,,,349
@howieespenshied,@howieespenshied,<[2019-12-16T12:54:18.875Z]>,User,,,,,,,Sat Jun 25 18:43:24 CEST 2011,,,,Director of Ministries - Anglican Campus Fellowship - Georgia Tech!!!,,http://pbs.twimg.com/profile_images/855261502919417856/5u9OyFda_bigger.jpg,165,128,Howie Espenshied,Nice Chicklets!,,,,349
@bfinn86,@bfinn86,<[2019-12-16T12:54:18.875Z]>,User,,,,,,,,,,,,,,,,,,,,,349
1206558160191991809,"Why are people entering marriages without having detailed discussions about finances, including debt and spending habits?  Finances are the #1 reason couples divorce.",<[2019-12-16T12:54:23.787Z]>,Tweet,,,,,,,Mon Dec 16 13:54:16 CET 2019,en,false,,,,,,,,,,,,350
@kiarichards_,@kiarichards_,<[2019-12-16T12:54:23.787Z]>,User,,,,,,,Mon Jan 02 08:46:01 CET 2012,,,,"Fintech professional interested in politics, blockchain, gaming, startups, technoethics, A.I. & sustainability investing. Views are mine. 🚫👹",,http://pbs.twimg.com/profile_images/1168498723145637888/MN7LYpZy_bigger.jpg,210,9148,Kia Richards,"New York, NY",,,,350
1206558169427841026,@gwar_bem Why not? Isn't adultery a good enough reason for divorce?,<[2019-12-16T12:54:26.092Z]>,Tweet,,,,,,,Mon Dec 16 13:54:19 CET 2019,en,false,,,,,,,,,,,,351
@mokoena_nn,@mokoena_nn,<[2019-12-16T12:54:26.092Z]>,User,,,,,,,Thu Mar 04 16:07:00 CET 2010,,,,"Ngisile 😂😁😁. I also happen to love food, lots and lots of food but my chubby body clearly didn't get the memo😥😥",,http://pbs.twimg.com/profile_images/1180221159868112896/QDY4DqgO_bigger.jpg,294,161,Mbuso M,South Africa,,,,351
@gwar_bem,@gwar_bem,<[2019-12-16T12:54:26.092Z]>,User,,,,,,,,,,,,,,,,,,,,,351
1206558174356090880,"RT @ccsahner: 1/ If you're a Christian in medieval #Egypt, and the church won't grant you a divorce, what do you do? Head to the Muslim cou…",<[2019-12-16T12:54:27.090Z]>,Tweet,,,,,,,Mon Dec 16 13:54:20 CET 2019,en,false,,,,,,,,,,,,335
@th_schmid,@th_schmid,<[2019-12-16T12:54:27.090Z]>,User,,,,,,,Sat Oct 19 21:17:53 CEST 2013,,,,"archivar/archivist, historiker/historian, latinist #archivCH #fridaynightatthearchives #histCH #histBE #ferrealatinitas",,http://pbs.twimg.com/profile_images/378800000643357759/bf109fbdf49f6a7000d758f94cf38403_bigger.jpeg,718,1192,Thomas Schmid,,,,,335
1206558178692997128,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:54:28.091Z]>,Tweet,,,,,,,Mon Dec 16 13:54:21 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@str8outtaparis,@str8outtaparis,<[2019-12-16T12:54:28.091Z]>,User,,,,,,,Sun Nov 22 20:03:57 CET 2015,,,,"Si no hay pan para el pobre, no habra paz para el rico",,http://pbs.twimg.com/profile_images/1202164935561748481/nyCsrzVR_bigger.jpg,97,185,🤡,Paris,,,,2
1206558213954572288,RT @turtlexo: I see nothing wrong with this https://t.co/1FNxA6twOq,<[2019-12-16T12:54:36.503Z]>,Tweet,,,,,,,Mon Dec 16 13:54:29 CET 2019,en,false,https://twitter.com/DailyMirror/status/1206168272162500609,,,,,,,,,,,20
@ali_sy7dali,@ali_sy7dali,<[2019-12-16T12:54:36.503Z]>,User,,,,,,,Sun Sep 08 20:36:39 CEST 2013,,,,Professional Procrastinator,,http://pbs.twimg.com/profile_images/954681425449627649/ESW8QRSj_bigger.jpg,419,91,Syed Ali,Liverpool/Sheffield England,,,,20
1206558214701142017,mexit. #voteleave,<[2019-12-16T12:54:36.662Z]>,Tweet,,,,,,,Mon Dec 16 13:54:29 CET 2019,es,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@jesuisjcc,@jesuisjcc,<[2019-12-16T12:54:36.662Z]>,User,,,,,,,Thu Aug 30 23:18:33 CEST 2012,,,,,,http://pbs.twimg.com/profile_images/1204568093676191744/I5DBPR4D_bigger.jpg,182,952,𝗬𝟮𝗝,🇬🇧,,,,2
"#voteleave","#voteleave",<[2019-12-16T12:54:36.662Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,2
1206558221575565313,"RT @afualareine: Y’all I don’t think y’all get that more of us millennials/and after that are going to be poor-middle, than upper-elite. By…",<[2019-12-16T12:54:38.395Z]>,Tweet,,,,,,,Mon Dec 16 13:54:31 CET 2019,en,false,,,,,,,,,,,,352
@yaaasantewaaba,@yaaasantewaaba,<[2019-12-16T12:54:38.395Z]>,User,,,,,,,Fri Dec 24 05:32:47 CET 2010,,,,I'm just a regular degular schmegular girl from Bekwai. I've been told that I'm the definition of adorable. Queen of typos. Femmedrogynous She/her/hers 💖💜💙,,http://pbs.twimg.com/profile_images/1203390897452453890/oojjEyOu_bigger.jpg,1073,5492,"Président, Côte d'oeufs #FreeStellaNyanzi🏳️‍🌈",,,,,352
1206498817186635777,"Y’all I don’t think y’all get that more of us millennials/and after that are going to be poor-middle, than upper-elite. By now boomers, as in my age; boomers would have property, two cars & 4 kids they were raising, and paying for a divorce. I’m 27 btw.","<[2019-12-16T12:54:38.395Z, 2019-12-16T12:56:00.972Z, 2019-12-16T12:59:17.551Z]>",Tweet,,,,,,,Mon Dec 16 09:58:28 CET 2019,en,false,,,,,,,,,,,,352
@afualareine,@afualareine,"<[2019-12-16T12:54:38.395Z, 2019-12-16T12:56:00.972Z, 2019-12-16T12:59:17.551Z]>",User,,,,,,,Mon Dec 06 03:40:52 CET 2010,,,,mtb. muva. writer. speaker. fighter. ewe. feminist. melaninite. cofounder of Comforting Queens. Founder of #RedefiningTheColourOfSuccess 👸🏿,,http://pbs.twimg.com/profile_images/1155813654698385409/d2XIWC1j_bigger.jpg,2960,5930,Goddess of BLACK.,toronto,,,,352
1206558224364666885,"RT @ccsahner: 1/ If you're a Christian in medieval #Egypt, and the church won't grant you a divorce, what do you do? Head to the Muslim cou…",<[2019-12-16T12:54:39.016Z]>,Tweet,,,,,,,Mon Dec 16 13:54:32 CET 2019,en,false,,,,,,,,,,,,335
@waltzingmonkey,@waltzingmonkey,<[2019-12-16T12:54:39.016Z]>,User,,,,,,,Thu Oct 08 20:33:11 CEST 2009,,,,,,http://pbs.twimg.com/profile_images/996308534647185409/slu4FGnr_bigger.jpg,1037,400,Rajeev Ramachandran,Mumbai,,,,335
1206558293717635072,"RT @ccsahner: 1/ If you're a Christian in medieval #Egypt, and the church won't grant you a divorce, what do you do? Head to the Muslim cou…",<[2019-12-16T12:54:55.598Z]>,Tweet,,,,,,,Mon Dec 16 13:54:48 CET 2019,en,false,,,,,,,,,,,,335
@omardemosul,@omardemosul,<[2019-12-16T12:54:55.598Z]>,User,,,,,,,Mon Nov 16 08:43:56 CET 2015,,,,"Historian, Archivist. Teaching is an act of 💕, History and Cultural Heritage Diplomacy @sciencespo, Fellow @gwupoe, 2018 @Yale, Mosul is a Nation. PhD in Mosul",,http://pbs.twimg.com/profile_images/1071885748276731905/vHnr9lHe_bigger.jpg,373,5423,Dr. M,Seat #37 Northern Train,,,,335
1206558310377373697,@sheyiiiiii Divorce is a very ok thing my brother. Don't let anyone make you feel otherwise. As much as we encourage marriage we should also encourage couples to seek divorce if they aren't feeling each other. A lot of women have been ruined just cos society frowns at divorce.,<[2019-12-16T12:54:59.592Z]>,Tweet,,,,,,,Mon Dec 16 13:54:52 CET 2019,en,false,,,,,,,,,,,,353
@bashidodo,@bashidodo,<[2019-12-16T12:54:59.592Z]>,User,,,,,,,Sat Apr 09 17:55:09 CEST 2011,,,,"Lawyer, Farmer, entrepreneur, dedicated Muslim/loves life/HALA Madrid!!!",,http://pbs.twimg.com/profile_images/866526742923665408/n5D8Cika_bigger.jpg,437,308,olokoba muhammed,worldwide,,,,353
1206558323727835137,RT @The_Kaptain8: She actually wrote the business plan for Amazon...Jeff has said this. It’s real weird that men jump on this here internet…,<[2019-12-16T12:55:02.760Z]>,Tweet,,,,,,,Mon Dec 16 13:54:55 CET 2019,en,false,https://twitter.com/shadayaknight/status/1204635556065492992,,,,,,,,,,,110
1206558361480826880,"@martinspalding4 @pauledwardse @helen_a15 I think he’ll lose the Jamal case that’ll be expensive he then has Stuchberry suing him, the donations are drying up. Rumours a plenty of his upcoming divorce and money troubles.",<[2019-12-16T12:55:11.752Z]>,Tweet,,,,,,,Mon Dec 16 13:55:04 CET 2019,en,false,,,,,,,,,,,,354
@keithtalent5,@keithtalent5,<[2019-12-16T12:55:11.752Z]>,User,,,,,,,Sun Mar 31 16:05:49 CEST 2019,,,,Darts.,,http://pbs.twimg.com/profile_images/1196486216495108096/m9_bMcQs_bigger.jpg,962,400,Keith Talent,,,,,354
@martinspalding4,@martinspalding4,<[2019-12-16T12:55:11.752Z]>,User,,,,,,,,,,,,,,,,,,,,,354
@pauledwardse,@pauledwardse,<[2019-12-16T12:55:11.752Z]>,User,,,,,,,,,,,,,,,,,,,,,354
@helen_a15,@helen_a15,<[2019-12-16T12:55:11.752Z]>,User,,,,,,,,,,,,,,,,,,,,,354
1206558386155859969,"Divorce can be very stressful and we believe that choosing a lawyer shouldn't add to that stress. We offer a range services, putting you in control – all provided by local, expert lawyers. 
See pricing here: https://t.co/TecdvYKI2h
Or call for free initial advice on 0115 947 4486 https://t.co/MGJ0i3AGHQ",<[2019-12-16T12:55:17.758Z]>,Tweet,,,,,,,Mon Dec 16 13:55:10 CET 2019,en,false,,,,,,,,,,,,355
@qsyates,@qsyates,<[2019-12-16T12:55:17.758Z]>,User,,,,,,,Tue Jan 10 14:47:44 CET 2017,,,,QualitySolicitors Yates & Co are a local firm in Nottingham who have been around for years and are now part of the national brand you can trust.,,http://pbs.twimg.com/profile_images/958258208858140672/IZ1p9MXb_bigger.jpg,92,104,QualitySolicitors,"Nottingham, England",,,,355
http://bit.ly/QSYC_Family,http://bit.ly/QSYC_Family,<[2019-12-16T12:55:17.758Z]>,Link,,,,,,,,,,,,,,,,,,,,,355
http://pbs.twimg.com/media/EL6OdTlX0AE3zbq.jpg,http://pbs.twimg.com/media/EL6OdTlX0AE3zbq.jpg,<[2019-12-16T12:55:17.758Z]>,Media,,,,,,,,,,,,,,,,,,,,,355
1206558408503156736,RT @The_Kaptain8: She actually wrote the business plan for Amazon...Jeff has said this. It’s real weird that men jump on this here internet…,<[2019-12-16T12:55:22.990Z]>,Tweet,,,,,,,Mon Dec 16 13:55:16 CET 2019,en,false,https://twitter.com/shadayaknight/status/1204635556065492992,,,,,,,,,,,110
@amidosso,@amidosso,<[2019-12-16T12:55:22.990Z]>,User,,,,,,,Fri Apr 20 19:52:04 CEST 2012,,,,"Ivorian girl living in Dakar Âmantu bi-l-lâhi wa rasûlihi African Girl ,#MahokaKoyaka TeamAllah #TeamMuslim #ThankGod #Barca Instagram : minadosso #Team225",,http://pbs.twimg.com/profile_images/1177682533372350464/fF3Djzw7_bigger.jpg,85,186,AMI,,,,,110
1206558445022961664,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:55:31.680Z]>,Tweet,,,,,,,Mon Dec 16 13:55:24 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@fetchingxzelda,@fetchingxzelda,<[2019-12-16T12:55:31.680Z]>,User,,,,,,,Sat Mar 24 21:11:27 CET 2012,,,,"20 | scorpio 🍋coffee, books & pugs 🍂 vegetarian 🌿•12.09.14•",,http://pbs.twimg.com/profile_images/1183163648824492033/GeaMPPlF_bigger.jpg,1752,871,shannon,,,,,2
1206558462156689409,"Fund managers are wondering whether these market moves have further to run. Much depends on whether Tory majority will force through a divorce from the EU without a deal, or whether he faces down the hardline slice of his party that would prefer to leave without a safety net.",<[2019-12-16T12:55:35.745Z]>,Tweet,,,,,,,Mon Dec 16 13:55:28 CET 2019,en,false,,,,,,,,,,,,356
@sallyfergie123,@sallyfergie123,<[2019-12-16T12:55:35.745Z]>,User,,,,,,,Sat Nov 07 23:09:13 CET 2015,,,,It's all about the money not the honey.,,http://pbs.twimg.com/profile_images/752300097862590466/OG6X0RD7_bigger.jpg,43,24,Sal Ferg,Suburban England,,,,356
1206558484239732737,@hustledetector @adzo72 @TalbertSwan I'm constantly amused by these used car salesmen that gullible people put on a pedestal because they pretend to be something they totally are not. The same guy apparently railed against divorce and does it himself. They all deserve each other.,<[2019-12-16T12:55:41.034Z]>,Tweet,,,,,,,Mon Dec 16 13:55:34 CET 2019,en,false,,,,,,,,,,,,313
@lawalazu,@lawalazu,<[2019-12-16T12:55:41.034Z]>,User,,,,,,,Mon Aug 08 00:57:25 CEST 2011,,,,"First time I ever voted in my life, I voted for Prez Obama. Would do it again if I could. ""Democracy is on the ballot."" -- Barack Obama-- Never Forget",,http://pbs.twimg.com/profile_images/1091884361719238660/yqFZTJ2w_bigger.jpg,1783,2802,"KSK(africa) Never give up, never give in!🌪🌸🐼",,,,,313
1206558499490144256,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:55:44.639Z]>,Tweet,,,,,,,Mon Dec 16 13:55:37 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@taylor_butler1,@taylor_butler1,<[2019-12-16T12:55:44.639Z]>,User,,,,,,,Fri Dec 23 00:08:56 CET 2016,,,,just a sad lil bitch,,http://pbs.twimg.com/profile_images/1204106282317291521/ucH1t_z1_bigger.jpg,169,127,taylor,"England, United Kingdom",,,,2
1206558526711238657,@joepolitics4 @benschwartz_ @pattonoswalt That’s what I have been saying too. 20 yrs married and a divorce that took 8 yrs and 8 lawyers.,<[2019-12-16T12:55:51.153Z]>,Tweet,,,,,,,Mon Dec 16 13:55:44 CET 2019,en,false,,,,,,,,,,,,357
@valeriesolanas9,@valeriesolanas9,"<[2019-12-16T12:55:51.153Z, 2019-12-16T12:55:56.971Z]>",User,,,,,,,Wed Nov 16 15:18:08 CET 2016,,,,"PhD, MA CUNY, NYU, Brown. writer, artist, businesswoman. Occupier. dissertation on infanticide #Semiotics#TheResistance #❄️ #Ω 🌊 #Immigrant #Lysistrata",,http://pbs.twimg.com/profile_images/1206330580192956416/WfBTiMA2_bigger.jpg,9107,9101,obstruct/fuckd,"New York, USA",,,,357
@joepolitics4,@joepolitics4,"<[2019-12-16T12:55:51.153Z, 2019-12-16T12:55:56.971Z]>",User,,,,,,,Wed Nov 21 22:50:08 CET 2018,,,,Not an average Joe. All opinions expressed here are my own.,,http://pbs.twimg.com/profile_images/1068281723375493121/qQx3aH1A_bigger.jpg,82,137,joepolitics,,,,,357
@benschwartz_,@benschwartz_,"<[2019-12-16T12:55:51.153Z, 2019-12-16T12:55:56.971Z]>",User,,,,,,,,,,,,,,,,,,,,,357
@pattonoswalt,@pattonoswalt,"<[2019-12-16T12:55:51.153Z, 2019-12-16T12:55:56.971Z]>",User,,,,,,,,,,,,,,,,,,,,,357
1206558551549915137,"RT @joepolitics4: @benschwartz_ @pattonoswalt After 20+ years of marriage, three (great) kids, and then a very very ugly divorce, I'm an ad…",<[2019-12-16T12:55:56.971Z]>,Tweet,,,,,,,Mon Dec 16 13:55:50 CET 2019,en,false,,,,,,,,,,,,357
1206339936993058816,"@benschwartz_ @pattonoswalt After 20+ years of marriage, three (great) kids, and then a very very ugly divorce, I'm an advocate for ""renewable marriage"".

Every year, both parties have to agree to ""renew"". If either wants out, its over. 

Finances split by predetermined formula updated each year.",<[2019-12-16T12:55:56.971Z]>,Tweet,,,,,,,Sun Dec 15 23:27:08 CET 2019,en,false,,,,,,,,,,,,357
1206558568104833024,"RT @afualareine: Y’all I don’t think y’all get that more of us millennials/and after that are going to be poor-middle, than upper-elite. By…",<[2019-12-16T12:56:00.972Z]>,Tweet,,,,,,,Mon Dec 16 13:55:54 CET 2019,en,false,,,,,,,,,,,,352
@firstwives_,@firstwives_,<[2019-12-16T12:56:00.972Z]>,User,,,,,,,Sat Aug 27 22:48:16 CEST 2011,,,,"God When, not God Anyhow",,http://pbs.twimg.com/profile_images/1176236415585325057/d-OyIGlt_bigger.jpg,589,497,Nyame Scissors,,,,,352
1206558580310204417,RT @MargMowczko: My latest article critiques the paper Wayne Grudem presented at the recent Evangelical Theological Society's conference.…,<[2019-12-16T12:56:03.914Z]>,Tweet,,,,,,,Mon Dec 16 13:55:56 CET 2019,en,false,,,,,,,,,,,,358
@profmchung,@profmchung,<[2019-12-16T12:56:03.914Z]>,User,,,,,,,Fri Mar 18 20:02:56 CET 2011,,,,"Writer, Professor, Pastor. Writes on Gospels, Leadership, NT, & Living. Tweets #Bible #Gospels #Buckeyes #Leadership",,http://pbs.twimg.com/profile_images/667797068316979200/IN6u_hIt_bigger.jpg,1878,3347,Dr. ❌ichael Chung,"Houston, TX",,,,358
1206558581325213698,"RT @ChiefCeige: She wrote books and studied under TONI MORRISON to help with her literature & book sales. 

She was Amazon’s CFO & kept her…",<[2019-12-16T12:56:04.051Z]>,Tweet,,,,,,,Mon Dec 16 13:55:57 CET 2019,en,false,https://twitter.com/shadayaknight/status/1204635556065492992,,,,,,,,,,,110
@derrirose_,@derrirose_,<[2019-12-16T12:56:04.051Z]>,User,,,,,,,Wed Aug 17 23:38:07 CEST 2011,,,,WSU 💚💛,,http://pbs.twimg.com/profile_images/1178075231304454144/auLyp_49_bigger.jpg,274,828,snapchat: derrirose,Dunder Mifflin,,,,110
1206513560903389185,"She wrote books and studied under TONI MORRISON to help with her literature & book sales. 

She was Amazon’s CFO & kept her shares making her a silent partner.

She COULD’VE taken half the company since there was NO PRENUP & Washington is a communal property state but she didn’t. https://t.co/C2VIRZ871k",<[2019-12-16T12:56:04.051Z]>,Tweet,,,,,,,Mon Dec 16 10:57:03 CET 2019,en,false,https://twitter.com/shadayaknight/status/1204635556065492992,,,,,,,,,,,110
@chiefceige,@chiefceige,<[2019-12-16T12:56:04.051Z]>,User,,,,,,,Mon Jul 13 01:23:24 CEST 2009,,,,Unapologetically Black | Detroit | UKy | Beyoncé | Cat Hater,,http://pbs.twimg.com/profile_images/1138799869827735552/ZTrYHGer_bigger.jpg,710,1034,I Hate Fred ⎊ 12•15,313,,,,110
